id,title,is_paid,price,num_subscribers,avg_rating,num_reviews,num_lectures,Level,content_length_min,published_time,category,course_url
1023062,Serverless Architecture on Amazon Web Services,FALSE,0,13210,4.95,978,8,Intermediate Level,0.55,2016-11-30T00:11:26Z,Web Development,https://www.udemy.com/serverless-architecture-on-aws/
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,TRUE,80,4616,4.6,20,19,Advanced Level,2,2016-12-06T23:46:15Z,Web Development,https://www.udemy.com/facebook-design-using-bootstrap/
1023196,A Complete Laravel basics from beginner to expert,TRUE,25,3492,4.6,61,12,Advanced Level,1.5,2016-12-06T22:07:53Z,Web Development,https://www.udemy.com/learn-laravel-from-beginner-to-expert/
1023650,Financial Modeling for Professionals in 1 Day!,TRUE,200,226,4.2083335,12,29,Intermediate Level,4.5,2016-12-05T16:33:34Z,Business Finance,https://www.udemy.com/financial-modeling-for-professionals/
1023668,Supreme NodeJS Course - For Beginners,TRUE,200,1080,3.7,37,76,Advanced Level,3.5,2016-11-29T19:03:48Z,Web Development,https://www.udemy.com/supreme-node-js-course/
1023670,Investing in stocks: Avoid stock market loss,TRUE,125,1136,4.5,12,13,Beginner Level,1,2016-11-29T19:05:57Z,Business Finance,https://www.udemy.com/avoid-investment-lossesforecast-the-next-recession/
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,TRUE,30,1,3.7692308,1,24,Beginner Level,4.5,2017-06-08T16:27:53Z,Graphic Design,https://www.udemy.com/illustrator-basics/
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",TRUE,145,251,4.6,32,25,Advanced Level,3.5,2016-11-30T21:59:37Z,Web Development,https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/
1024862,Making Tax Digital - UK HMRC Legislation Explained,FALSE,0,743,4,0,7,Advanced Level,1,2017-06-06T14:13:15Z,Business Finance,https://www.udemy.com/making-tax-digital/
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,FALSE,0,6856,4.05,137,19,Beginner Level,2,2016-11-29T23:01:43Z,Web Development,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/
1025026,Javascript - From Beginner to Pro-Build real world JS apps,TRUE,195,28694,3.1,688,77,Beginner Level,11.5,2016-12-11T21:16:42Z,Web Development,https://www.udemy.com/javascript-from-beginner-to-pro-best-course/
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,TRUE,50,12,3.95,0,321,Advanced Level,3.5,2016-12-27T14:50:10Z,Musical Instruments,https://www.udemy.com/coach-guitar-amazing-new-way-to-learn-guitar-with-colors/
1026206,Website Builder Software Previews,TRUE,25,1406,4.2,12,20,Beginner Level,1,2016-12-15T04:55:26Z,Web Development,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,TRUE,130,0,3.55,0,6,Advanced Level,0.5333333333333333,2017-03-10T16:55:04Z,Musical Instruments,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p1/
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,TRUE,125,0,3.95,0,7,Advanced Level,0.6333333333333333,2017-03-10T17:06:46Z,Musical Instruments,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p2/
1027016,Complete Codeigniter: From Beginner to Advanced,TRUE,200,2786,4.8,31,20,Advanced Level,3,2017-01-24T22:09:52Z,Web Development,https://www.udemy.com/complete-codeigniter-course-from-basic-to-advanced/
1027080,Logo Portfolio in 1 Hour in Wordpress,TRUE,100,734,4.45,9,36,Advanced Level,1,2016-12-06T22:13:44Z,Graphic Design,https://www.udemy.com/logoportfolio/
1027276,"Earn Big Profits With Web Development, Simple and Easy!",TRUE,90,3073,4.544872,27,13,Beginner Level,1.5,2017-01-18T22:48:53Z,Web Development,https://www.udemy.com/earn-big-profits-by-building-simple-and-easy-websites/
1027342,Rapid Website Design with Bootstrap,TRUE,200,14842,4.6666665,131,17,Beginner Level,1,2016-12-02T00:45:36Z,Web Development,https://www.udemy.com/responsive-website-design/
1027480,Create Animated Gif Advertising Banners in Photoshop CC,TRUE,85,1310,3.375,9,20,Advanced Level,1,2017-01-10T21:46:22Z,Graphic Design,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/
1027678,"Depreciation, Amortization and Depletion",TRUE,25,7,4.53157,1,13,Intermediate Level,1,2017-03-06T23:59:02Z,Business Finance,https://www.udemy.com/depreciation-amor/
1027812,Build A Weather App With Ajax Using Open Weather Map API,TRUE,20,6548,3,44,38,Advanced Level,4,2016-12-01T21:49:26Z,Web Development,https://www.udemy.com/build-a-weather-app-with-ajax-using-open-weather-map-api/
1028030,Analysis of Company Financial Statements,TRUE,20,832,4.9166665,34,34,Advanced Level,1.5,2016-12-07T20:19:37Z,Business Finance,https://www.udemy.com/analysis-of-company-financial-statements/
1028656,财务分析与估值建模入门,FALSE,0,505,4.35,43,10,Beginner Level,1.5,2016-12-03T14:55:06Z,Business Finance,https://www.udemy.com/zprzqgfl/
1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,TRUE,50,33,4.55,4,26,Intermediate Level,1,2016-12-14T15:49:54Z,Business Finance,https://www.udemy.com/forex-trading-correlation-strategy-eurgbp-gbpusd/
1029322,Accounting and Business Basics,TRUE,200,5,3.3,0,10,Advanced Level,2,2017-01-19T16:37:27Z,Business Finance,https://www.udemy.com/accounting-and-business-basics/
1029436,Learn Cinema 4D: Create an Abstract Background,TRUE,20,2004,4.1,4,9,Beginner Level,0.5666666666666667,2017-02-22T23:08:38Z,Graphic Design,https://www.udemy.com/create-an-abstract-background/
1029440,Modern Rock Guitar Techniques,TRUE,50,3157,4.375,375,32,Intermediate Level,3,2016-12-08T16:21:16Z,Musical Instruments,https://www.udemy.com/modern-rock-guitar-techniques/
1029554,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,TRUE,45,418,4.2,85,71,Beginner Level,11,2017-03-03T20:08:35Z,Graphic Design,https://www.udemy.com/formacao-design-grafico-com-corel-draw-x8/
1030440,Projects with JSON and APIs,TRUE,20,1520,3.8,34,23,Advanced Level,2,2017-02-18T18:11:07Z,Web Development,https://www.udemy.com/projects-with-json-and-apis/
1030774,Master all PHP ideas 2017 to build any project,TRUE,50,376,4.75,19,49,Beginner Level,3,2017-02-12T17:54:34Z,Web Development,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/
1030976,The Complete Financial Statement Analysis Course,TRUE,150,912,4.55,12,37,Beginner Level,3,2017-01-11T02:52:19Z,Business Finance,https://www.udemy.com/the-complete-financial-statement-analysis-course/
1031620,Learn Laravel with Database Migration & Seeding & Faker,TRUE,20,263,4.125,14,7,Advanced Level,1,2017-01-09T16:39:16Z,Web Development,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/
1031626,Bootstrap 4 Responsive Web Design and Development,TRUE,20,3086,4.5,17,73,Beginner Level,7.5,2017-06-20T16:24:37Z,Web Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/
1031648,تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,TRUE,20,5,3.75,2,9,Advanced Level,0.6,2016-12-22T14:39:13Z,Graphic Design,https://www.udemy.com/circular-templates-vegas/
1031696,Introduction to Accounting - Analyzing Financial Statements,TRUE,60,37,3.7,15,12,Intermediate Level,1,2016-12-13T21:12:10Z,Business Finance,https://www.udemy.com/introduction-to-accounting-analyzing-financial-statements/
1031698,You Can Play Jazz Saxophone,TRUE,20,37,4.575703,7,6,Beginner Level,1.5,2017-03-15T16:20:15Z,Musical Instruments,https://www.udemy.com/you-can-play-jazz-saxophone/
1031780,Ready for Production with Spring Boot Actuator,TRUE,55,361,4.65,26,49,Intermediate Level,2.5,2017-01-05T17:48:41Z,Web Development,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/
1032234,Mastering the Market : (Technical Analysis + Candlestick),TRUE,90,18,3.8,7,97,Advanced Level,7,2016-12-16T15:01:34Z,Business Finance,https://www.udemy.com/mastering-the-market-volume-i/
1032648,beginning accounting,TRUE,20,0,4.2,0,12,Intermediate Level,0.6333333333333333,2016-12-26T16:52:47Z,Business Finance,https://www.udemy.com/beginning_accounting/
1032864,Learn to Read & Write Music to play Piano & more instruments,TRUE,115,5292,3.7,38,85,Advanced Level,10.5,2016-12-27T19:52:54Z,Musical Instruments,https://www.udemy.com/the-complete-guide-to-how-to-read-write-music/
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,TRUE,50,1194,4.702381,9,29,Beginner Level,2,2017-05-02T05:12:51Z,Musical Instruments,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/
1033686,WordPress local server setup and site migration online,TRUE,55,3801,4.5,43,12,Advanced Level,1,2017-01-03T22:28:01Z,Web Development,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/
1033944,Serverless Workflow Management with AWS Step Functions,FALSE,0,8768,4.1,173,8,Intermediate Level,1,2016-12-09T03:39:22Z,Web Development,https://www.udemy.com/aws-step-functions/
1034074,Introduction to Value Growth Investing,FALSE,0,2768,4.6,83,10,Advanced Level,1,2016-12-20T16:08:26Z,Business Finance,https://www.udemy.com/introduction-to-value-growth-investing/
1034080,The Circle of Fifths for Guitarists,TRUE,50,1018,4.45,2,5,Intermediate Level,1.5,2016-12-15T21:57:42Z,Musical Instruments,https://www.udemy.com/the-circle-of-fifths-for-guitar/
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,FALSE,0,3042,4.05,40,13,Advanced Level,0.5666666666666667,2016-12-13T16:13:47Z,Musical Instruments,https://www.udemy.com/3-fingerstyle-guitar-techniques-you-need-to-know/
1034520,WordPress Domination #2: Leads & Scarcity,TRUE,95,2362,4.15,4,13,Beginner Level,1,2017-01-10T17:41:50Z,Web Development,https://www.udemy.com/wordpress-domination-2-leads-and-scarcity/
1034560,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",TRUE,60,1,4,1,33,Advanced Level,6,2016-12-13T20:39:39Z,Business Finance,https://www.udemy.com/erfolgreich-als-signalgeber_in-per-social-und-copytrading/
1034636,Creating User Authentication System in CodeIgniter,TRUE,200,2783,0,9,21,Advanced Level,1.5,2016-12-22T12:44:26Z,Web Development,https://www.udemy.com/codeigniter-user-authentication-system/
1035402,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,TRUE,55,324,4.55,7,14,Beginner Level,1,2017-03-01T00:56:31Z,Graphic Design,https://www.udemy.com/learn-adobe-illustrator-cc-all-essentials-in-1-hour/
1035472,Python for Finance: Investment Fundamentals & Data Analytics,TRUE,195,3811,4.25,278,103,Advanced Level,6.5,2017-03-30T22:17:09Z,Business Finance,https://www.udemy.com/python-for-finance-investment-fundamentals-data-analytics/
1035638,Understanding Financial Statements,TRUE,25,0,4.5833335,0,10,Advanced Level,1,2016-12-15T14:56:17Z,Business Finance,https://www.udemy.com/understanding-financial-statements/
1035638,Understanding Financial Statements,TRUE,25,0,4.1,0,10,Advanced Level,1,2016-12-15T14:56:17Z,Business Finance,https://www.udemy.com/understanding-financial-statements/
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,TRUE,30,550,4.4,97,70,Advanced Level,9,2016-12-14T15:35:31Z,Web Development,https://www.udemy.com/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/
1035940,Professional RESTful API Design using Python Flask,TRUE,120,578,3.85,25,36,Intermediate Level,4.5,2017-01-11T21:15:25Z,Web Development,https://www.udemy.com/restful-api-flask-course/
1036028,Build Wordpress CMS Clone with Laravel 5,TRUE,150,392,4.5946236,81,63,Advanced Level,8.5,2016-12-19T22:00:20Z,Web Development,https://www.udemy.com/build-blog-cms-with-laravel-5/
1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,TRUE,20,362,4.1,19,8,Intermediate Level,1,2017-01-09T16:52:33Z,Web Development,https://www.udemy.com/laravel-53-crud-application-with-ajax/
1036338,Instant harmonica - enjoy playing Silent Night tonight!,TRUE,40,16,4.45,3,12,Advanced Level,0.6333333333333333,2016-12-14T21:53:51Z,Musical Instruments,https://www.udemy.com/instant-harmonica-enjoy-playing-silent-night-tonight/
1036400,"Piano Unbound. Piano learning method, a course for beginners",TRUE,195,32,3.95,1,39,Advanced Level,2.5,2017-04-25T14:57:21Z,Musical Instruments,https://www.udemy.com/piano-unbound/
1036456,Basics of Private Equity,TRUE,60,9,4.5,2,6,Intermediate Level,0.6666666666666666,2017-05-09T22:19:30Z,Business Finance,https://www.udemy.com/basics-of-private-equity/
1036766,How to Color Comic Books... with a Mouse,TRUE,30,7,4.55,0,8,Advanced Level,2,2017-01-03T14:38:04Z,Graphic Design,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/
1037666,Webpack 1 & 2 - The Complete Guide,TRUE,40,252,4.2,46,79,Advanced Level,6.5,2017-03-10T22:04:41Z,Web Development,https://www.udemy.com/webpack-complete-guide/
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,TRUE,150,89,4.5,7,35,Beginner Level,3,2016-12-26T15:21:25Z,Musical Instruments,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/
1038538,Introduction to QGIS Python Programming,TRUE,85,197,4.05,26,28,Beginner Level,3.5,2016-12-22T00:11:22Z,Web Development,https://www.udemy.com/introduction-to-qgis-python-programming/
1038786,JavaScript from Beginner to Advanced,TRUE,195,395,4.75,18,57,Advanced Level,17,2016-12-20T21:32:57Z,Web Development,https://www.udemy.com/javascript-from-beginner-to-advanced/
1039062,Webpack 2: The Complete Developer's Guide,TRUE,75,8964,4.2,1893,56,Advanced Level,5.5,2017-01-03T20:09:17Z,Web Development,https://www.udemy.com/webpack-2-the-complete-developers-guide/
1039442,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),TRUE,150,104,4.3,10,21,Advanced Level,2,2017-02-17T05:52:41Z,Business Finance,https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/
1039596,Build Complex Express Sites with Redis and Socket IO,TRUE,125,223,4.6,26,27,Intermediate Level,3.5,2016-12-22T00:14:13Z,Web Development,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/
1039930,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",TRUE,70,187,4.85,3,53,Advanced Level,7,2016-12-14T20:18:45Z,Business Finance,https://www.udemy.com/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/
1040596,'Greensleeves' Creative Piano Lessons Course,TRUE,20,10,4.5,1,8,Advanced Level,2,2017-01-03T14:34:32Z,Musical Instruments,https://www.udemy.com/greensleeves-creative-piano-lessons-course/
1041176,Fun Beginner Ukulele Course,TRUE,55,1409,3.85,41,17,Beginner Level,1.5,2016-12-21T00:56:03Z,Musical Instruments,https://www.udemy.com/beginner-ukulele/
1041426,How To Build And Make A Wordpress Website From Scratch 2017,FALSE,0,7055,4.4,166,24,Advanced Level,2,2017-01-24T04:59:20Z,Web Development,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/
1041522,Forex Trading :RSI Indicator-A Secret Weapon,TRUE,95,57,4.35,13,14,Advanced Level,1.5,2016-12-21T14:44:15Z,Business Finance,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,TRUE,115,504,4.45,5,32,Advanced Level,1.5,2017-03-23T16:23:33Z,Business Finance,https://www.udemy.com/how-to-trade-forex-like-a-hedge-fund/
1042110,"Beginner Full Stack Web Development: HTML, CSS, React & Node",TRUE,200,2687,4.875,331,138,Beginner Level,25.5,2017-03-31T05:35:11Z,Web Development,https://www.udemy.com/ultimate-web/
1042382,Explosão Pentatônica,TRUE,55,42,4.25,5,19,Advanced Level,1.5,2016-12-22T14:13:13Z,Musical Instruments,https://www.udemy.com/explosao-pentatonica/
1045726,Stock Market investment:Non financial fundamental analysis,TRUE,125,1091,4.1875,4,29,Beginner Level,3,2016-12-20T14:36:59Z,Business Finance,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/
1045862,Create eye-catching WordPress website from scratch,TRUE,30,2342,4.357143,15,19,Beginner Level,4.5,2016-12-28T19:04:14Z,Web Development,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/
1045886,Learn Acoustic Guitar for Worship,TRUE,40,86,4.15,18,26,Beginner Level,2,2017-01-23T15:32:41Z,Musical Instruments,https://www.udemy.com/learn-acoustic-guitar-for-worship/
1045942,Angular NgRx Store Masterclass - Covers Angular 4,TRUE,150,1399,4.3,212,89,Intermediate Level,8.5,2017-01-19T00:35:43Z,Web Development,https://www.udemy.com/angular-ngrx-course/
1046540,How to draw professional manga artwork by Punix,TRUE,35,83,4.35,3,17,Beginner Level,1.5,2017-04-17T22:55:46Z,Graphic Design,https://www.udemy.com/punix_drawface/
1046722,Ultimate Photoshop Training: From Beginner to Pro,TRUE,200,5326,3.05,447,150,Beginner Level,11.5,2017-01-12T16:56:22Z,Graphic Design,https://www.udemy.com/ultimate-photoshop-training-from-beginner-to-pro/
1046724,Quantitative Trading Analysis with R,TRUE,50,567,3.9,40,53,Advanced Level,7.5,2016-12-22T18:24:55Z,Business Finance,https://www.udemy.com/quantitative-trading-analysis-with-r/
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,TRUE,40,28,4.3990827,1,13,Advanced Level,1,2016-12-22T17:49:15Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-auld-lang-syne-the-neet-tonight/
1046940,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),TRUE,200,66,4.4,12,19,Advanced Level,2,2017-05-01T19:56:30Z,Business Finance,https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/
1046992,Forex & Financial Market Trading Tutorial- Online Strategies,FALSE,0,3137,4.9,30,69,Advanced Level,9,2017-04-12T16:26:51Z,Business Finance,https://www.udemy.com/forex-education-school-pforex/
1047408,Easy Coloring Book Design,TRUE,25,0,4.55,0,9,Beginner Level,0.5833333333333334,2016-12-22T00:46:38Z,Graphic Design,https://www.udemy.com/easy-coloring-book-design/
1047436,How to Draw and Sketch for Beginners,TRUE,150,1360,4.0625,175,79,Beginner Level,9,2017-01-25T22:07:38Z,Graphic Design,https://www.udemy.com/drawing-and-sketching-for-beginners/
1047508,Make yourself a Santa Claus: Photoshop Manipulation,FALSE,0,2665,4.7,20,8,Advanced Level,0.5666666666666667,2016-12-22T17:10:35Z,Graphic Design,https://www.udemy.com/make-your-self-a-santa-claus-merry-christmas/
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,TRUE,50,1,4.5,0,8,Advanced Level,1,2016-12-21T19:40:11Z,Graphic Design,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/
1047968,Vue JS 2: From Beginner to Professional,TRUE,145,602,4.7,93,214,Advanced Level,15.5,2016-12-28T03:56:24Z,Web Development,https://www.udemy.com/vuejs-from-beginner-to-professional/
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,TRUE,50,25,4.35,1,321,Advanced Level,3.5,2016-12-27T14:51:32Z,Musical Instruments,https://www.udemy.com/coach-guitar-apprendre-la-guitare-facile-avec-des-couleurs/
1048188,Modern Country Guitar: Technique Booster,TRUE,30,1152,4.25,16,42,Intermediate Level,2.5,2017-01-26T22:37:15Z,Musical Instruments,https://www.udemy.com/modern-country-guitar/
1048302,Learn Travis Picking From Scratch,TRUE,40,219,2.85,30,25,Intermediate Level,1.5,2017-01-01T22:17:22Z,Musical Instruments,https://www.udemy.com/learn-travis-picking-from-scratch/
1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",TRUE,50,13,4.2,1,9,Advanced Level,2,2016-12-26T17:39:05Z,Business Finance,https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/
1049092,React JS - Build real world JS apps & deploy on cloud,TRUE,175,12815,4,262,53,Advanced Level,8.5,2017-02-12T15:17:31Z,Web Development,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,FALSE,0,3784,4.8,85,32,Beginner Level,2,2017-01-02T23:07:34Z,Web Development,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,TRUE,65,37,4.529032,0,49,Beginner Level,4,2017-03-22T18:44:05Z,Graphic Design,https://www.udemy.com/layeqrqk/
1049760,Promotional Design Master Class,TRUE,50,14,4.75,2,26,Advanced Level,2,2016-12-24T05:22:40Z,Graphic Design,https://www.udemy.com/promotional-design-master-class/
1050168,Forex Trading : Power Of Moving Averages,TRUE,200,100,3.1,24,33,Advanced Level,4,2017-01-02T15:18:21Z,Business Finance,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/
1050632,"Complete Web Development with HTML, CSS and Javascript",FALSE,0,2097,4.5,16,10,Intermediate Level,2,2017-06-27T21:49:31Z,Web Development,https://www.udemy.com/complete-web-development-with-html-css-and-javascript/
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,TRUE,200,90,4.15,12,35,Intermediate Level,2.5,2016-12-29T17:21:35Z,Business Finance,https://www.udemy.com/intermediateaccounting/
1051570,Transfer Pricing A Complete Analysis,TRUE,50,1852,3.9,3,14,Advanced Level,2.5,2016-12-28T18:19:16Z,Business Finance,https://www.udemy.com/transfer-pricing-a-complete-analysis/
1051672,Learn PHP from scratch!!,TRUE,25,1908,4.55,12,17,Beginner Level,1.5,2017-04-28T13:57:56Z,Web Development,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/
1051856,Classical Guitar Essentials - The Basics Part 2,TRUE,95,1030,4.2,1,44,Intermediate Level,4.5,2017-03-03T22:16:24Z,Musical Instruments,https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,TRUE,195,2804,3.4285715,418,212,Advanced Level,37.5,2017-02-07T00:40:33Z,Web Development,https://www.udemy.com/professional-rails-5-development-course/
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",TRUE,100,6271,4.2,68,75,Advanced Level,5,2013-06-27T21:55:17Z,Musical Instruments,https://www.udemy.com/learnpianotoday/
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,TRUE,195,11285,4.35,102,77,Advanced Level,5.5,2017-02-07T17:20:39Z,Web Development,https://www.udemy.com/javascript-course-for-beginners/
1052518,Master the Art of Web Design with HTML & CSS,TRUE,145,550,4.7,15,59,Advanced Level,3,2016-12-28T20:23:56Z,Web Development,https://www.udemy.com/html-css-beginners/
1053272,The Financial Analyst Skills Training (FAST) course 2017,TRUE,100,589,3.9,31,138,Advanced Level,10,2017-01-02T17:44:17Z,Business Finance,https://www.udemy.com/the-financial-analyst-skills-training-fast-course-2017/
1053406,Java Web Services Part 2,TRUE,20,959,3.25,51,74,Intermediate Level,3,2017-01-12T03:10:56Z,Web Development,https://www.udemy.com/javawebservicespart2/
1053462,Management Accounting A Complete Study,TRUE,150,133,4.55,3,158,Advanced Level,17.5,2016-12-29T15:07:43Z,Business Finance,https://www.udemy.com/management-accounting-a-complete-study/
1054814,Learn to Create Responsive Layouts in 30 Minutes,FALSE,0,5301,4.6,174,6,Beginner Level,0.5,2017-01-17T22:26:51Z,Web Development,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,TRUE,100,557,4.05,92,133,Advanced Level,9.5,2017-01-04T23:51:26Z,Web Development,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/
1055424,Stencil - Simple Graphic Design For Entrepreneurs,TRUE,95,11,4.5931373,0,10,Advanced Level,1,2017-01-03T12:28:37Z,Graphic Design,https://www.udemy.com/stencil-graphic-design/
1056242,Practical Accounts Training A,TRUE,35,2,4.6,0,127,Intermediate Level,31.5,2017-01-18T18:52:11Z,Business Finance,https://www.udemy.com/mobile-practical-accounts-training-a/
1056848,Joomla for Beginners - Learn how to build a website with CMS,TRUE,95,583,4.15,7,35,Beginner Level,3.5,2017-01-23T22:41:08Z,Web Development,https://www.udemy.com/joomla-for-beginners-build-a-website-with-joomla-cms/
1057040,Teeter-Totter Accounting,TRUE,90,0,4.3,0,12,Beginner Level,1,2017-02-08T22:15:56Z,Business Finance,https://www.udemy.com/teeter-totter-accounting/
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,TRUE,200,1406,4.4545455,71,54,Advanced Level,1.5,2017-01-18T20:55:27Z,Business Finance,https://www.udemy.com/hedge-fund-startup/
1058262,Major Scales and Modes for Chromatic Harmonica,TRUE,20,6,4.4,1,14,Advanced Level,1.5,2017-04-10T16:57:05Z,Musical Instruments,https://www.udemy.com/the-major-scales-for-chromatic-harmonica/
1058530,"How to Get Growing, Passive Income from the Fortune 500!",TRUE,25,4,4.642857,0,12,Advanced Level,1,2017-01-19T16:07:18Z,Business Finance,https://www.udemy.com/how-to-get-growing-passive-income-from-the-fortune-500/
1058852,Learn to trade using technical analysis,TRUE,50,0,4.2222223,0,6,Intermediate Level,0.5333333333333333,2017-05-02T13:15:53Z,Business Finance,https://www.udemy.com/learn-to-trade-using-technical-analysis/
1062048,Mastering Photoshop CC 2017 - The Art of Design & Technology,TRUE,20,3721,4.45,95,46,Advanced Level,6.5,2017-02-04T05:52:17Z,Graphic Design,https://www.udemy.com/mastering-basics-of-photoshopcc-a-complete-beginners-guide/
1062092,Emini ES Futures - Advanced Non Directional Options Trading,TRUE,200,1057,4.55,15,14,Advanced Level,1.5,2017-01-11T20:48:19Z,Business Finance,https://www.udemy.com/emini-es-futures-advanced-non-directional-options-trading/
1062144,Aprende a invertir sin capital,TRUE,130,649,3.8,37,29,Beginner Level,1.5,2017-05-01T21:29:37Z,Business Finance,https://www.udemy.com/aprende-a-invertir-sin-capital/
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,TRUE,20,2204,4.15,6,97,Beginner Level,9,2017-02-03T04:19:46Z,Web Development,https://www.udemy.com/website_design/
1063430,How to Build WordPress Themes: A Web Designer's Guide,TRUE,165,183,4.6,30,47,Intermediate Level,5.5,2017-03-31T23:56:08Z,Web Development,https://www.udemy.com/how-to-build-wordpress-themes/
1063722,Learn Python Django - A Hands-On Course,TRUE,50,1339,4.05,21,18,Beginner Level,2,2017-01-18T21:53:34Z,Web Development,https://www.udemy.com/learn-python-django-a-hands-on-course/
1064104,"Laravel, the complete guide with real world projects",TRUE,200,676,4.05,119,125,Advanced Level,14,2017-02-03T16:28:48Z,Web Development,https://www.udemy.com/best-laravel/
1064904,Evolution and Features of ETFs,TRUE,100,0,4.7,0,10,Advanced Level,0.7166666666666667,2017-04-03T22:17:10Z,Business Finance,https://www.udemy.com/evolution-and-features-of-etfs/
1065198,GUITAR #1: Beginner Basics and Beyond,TRUE,20,111,0,12,64,Beginner Level,3,2017-03-01T05:07:08Z,Musical Instruments,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/
1065250,Up and Running with jQuery,FALSE,0,3324,3.8,138,19,Advanced Level,5,2017-02-03T23:23:30Z,Web Development,https://www.udemy.com/up-and-running-with-jquery/
1066002,Leve a sua técnica de pedal duplo para um novo patamar,TRUE,40,42,4.35,4,196,Intermediate Level,5.5,2017-01-16T15:41:04Z,Musical Instruments,https://www.udemy.com/leve-a-sua-tecnica-de-pedal-duplo-para-um-novo-patamar/
